Client_Num,Card_Category,Annual_Fees,Activation_30_Days,Customer_Acq_Cost,Week_Start_Date,Week_Num,Qtr,current_year,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Vol,Avg_Utilization_Ratio,Use Chip,Exp Type,Interest_Earned,Delinquent_Acc
CUST_07918,Blue,200,0,46,08-10-2023,Week-41,Q4,2023,2934.0,2517,2484,55,0.858,Swipe ,Entertainment,521.64,0
CUST_07919,Blue,200,0,74,08-10-2023,Week-41,Q4,2023,1438.3,0,5216,78,0.0,Swipe ,Entertainment,782.4,0
CUST_07923,Blue,300,0,120,08-10-2023,Week-41,Q4,2023,2376.0,1969,4301,79,0.829,Chip ,Bills,516.12,0
CUST_07932,Blue,470,0,58,08-10-2023,Week-41,Q4,2023,3206.0,0,3253,72,0.0,Swipe ,Bills,195.18,0
CUST_07933,Blue,250,0,91,08-10-2023,Week-41,Q4,2023,2772.0,1782,4739,88,0.643,Swipe ,Fuel,1137.36,0
CUST_07935,Blue,250,0,116,08-10-2023,Week-41,Q4,2023,2590.0,2087,4248,73,0.806,Swipe ,Grocery,424.8,0
CUST_07936,Blue,405,1,57,08-10-2023,Week-41,Q4,2023,2453.0,968,2218,50,0.395,Swipe ,Bills,266.16,0
CUST_07941,Blue,125,0,71,08-10-2023,Week-41,Q4,2023,2956.0,1823,2144,58,0.617,Swipe ,Fuel,171.52,0
CUST_07946,Blue,430,1,99,08-10-2023,Week-41,Q4,2023,3281.0,1272,2006,34,0.388,Swipe ,Fuel,381.14,0
CUST_07947,Blue,480,1,70,08-10-2023,Week-41,Q4,2023,34516.0,1259,4300,94,0.036,Chip ,Travel,1118.0,0
CUST_07948,Silver,225,1,41,08-10-2023,Week-41,Q4,2023,34516.0,0,1480,37,0.0,Swipe ,Entertainment,325.6,0
CUST_07951,Blue,140,1,144,08-10-2023,Week-41,Q4,2023,23925.0,1494,3677,55,0.062,Swipe ,Food,882.48,0
CUST_07960,Blue,280,1,82,08-10-2023,Week-41,Q4,2023,5295.0,723,4412,90,0.137,Swipe ,Food,529.44,0
CUST_07963,Gold,125,1,164,08-10-2023,Week-41,Q4,2023,34516.0,668,3931,77,0.019,Online ,Bills,982.75,0
CUST_07970,Blue,300,1,71,08-10-2023,Week-41,Q4,2023,1438.3,0,4052,65,0.0,Swipe ,Fuel,324.16,0
CUST_07972,Blue,245,0,110,08-10-2023,Week-41,Q4,2023,22938.0,1700,3428,54,0.074,Swipe ,Fuel,891.28,0
CUST_07986,Blue,435,1,94,08-10-2023,Week-41,Q4,2023,26124.0,0,4199,92,0.0,Swipe ,Fuel,965.77,0
CUST_07989,Blue,275,0,81,08-10-2023,Week-41,Q4,2023,5033.0,0,4054,82,0.0,Chip ,Grocery,810.8,0
CUST_07991,Blue,125,1,102,08-10-2023,Week-41,Q4,2023,3261.0,1730,4242,65,0.531,Swipe ,Food,339.36,0
CUST_07996,Blue,410,1,95,15-10-2023,Week-42,Q4,2023,14899.0,0,1519,26,0.0,Swipe ,Bills,121.52,1
CUST_07999,Blue,250,1,71,15-10-2023,Week-42,Q4,2023,2902.0,1668,2088,34,0.575,Online ,Bills,187.92,1
CUST_08014,Blue,475,1,94,15-10-2023,Week-42,Q4,2023,19826.0,1389,3561,73,0.07,Chip ,Entertainment,605.37,0
CUST_08019,Blue,195,1,84,15-10-2023,Week-42,Q4,2023,2477.0,2123,4349,69,0.857,Chip ,Food,1000.27,0
CUST_08022,Blue,245,0,116,15-10-2023,Week-42,Q4,2023,1439.0,0,5047,79,0.0,Swipe ,Bills,656.11,0
CUST_08023,Blue,370,0,117,15-10-2023,Week-42,Q4,2023,7623.0,2517,1367,29,0.33,Swipe ,Fuel,273.4,0
CUST_08024,Gold,290,1,79,15-10-2023,Week-42,Q4,2023,23981.0,0,7872,103,0.0,Swipe ,Fuel,1889.28,0
CUST_08026,Blue,420,1,109,15-10-2023,Week-42,Q4,2023,5851.0,1660,1572,38,0.284,Swipe ,Entertainment,440.16,0
CUST_08031,Gold,380,1,141,15-10-2023,Week-42,Q4,2023,8881.0,1901,15530,110,0.214,Swipe ,Food,3416.6,0
CUST_08032,Blue,100,1,81,15-10-2023,Week-42,Q4,2023,3084.0,0,12739,96,0.0,Swipe ,Food,3439.53,0
CUST_08036,Blue,150,1,80,15-10-2023,Week-42,Q4,2023,1491.0,0,4634,92,0.0,Swipe ,Grocery,278.04,0
CUST_08044,Blue,415,0,107,15-10-2023,Week-42,Q4,2023,6278.0,462,1087,33,0.074,Swipe ,Travel,217.4,0
CUST_08046,Blue,460,0,116,15-10-2023,Week-42,Q4,2023,2038.0,793,3513,67,0.389,Swipe ,Grocery,632.34,0
CUST_08052,Silver,200,0,88,15-10-2023,Week-42,Q4,2023,34516.0,2332,4587,82,0.068,Swipe ,Bills,550.44,0
CUST_08053,Blue,360,0,61,15-10-2023,Week-42,Q4,2023,17450.0,2193,1426,38,0.126,Swipe ,Bills,228.16,0
CUST_08068,Blue,125,1,81,15-10-2023,Week-42,Q4,2023,3510.0,1881,3808,81,0.536,Chip ,Grocery,723.52,0
CUST_08070,Blue,360,0,85,15-10-2023,Week-42,Q4,2023,5122.0,1642,1908,39,0.321,Swipe ,Entertainment,419.76,0
CUST_08072,Blue,200,1,68,15-10-2023,Week-42,Q4,2023,20758.0,0,1555,32,0.0,Swipe ,Travel,357.65,0
CUST_08075,Blue,200,0,155,15-10-2023,Week-42,Q4,2023,5056.0,0,4428,78,0.0,Online ,Bills,752.76,0
CUST_08077,Blue,150,0,99,15-10-2023,Week-42,Q4,2023,7049.0,0,1475,27,0.0,Swipe ,Entertainment,88.5,0
CUST_08078,Blue,270,0,64,15-10-2023,Week-42,Q4,2023,10177.0,1748,3557,64,0.172,Swipe ,Fuel,426.84,0
CUST_08080,Blue,395,1,115,15-10-2023,Week-42,Q4,2023,20912.0,0,4172,84,0.0,Swipe ,Entertainment,333.76,0
CUST_08084,Silver,125,1,108,15-10-2023,Week-42,Q4,2023,10836.0,1932,1293,31,0.178,Swipe ,Bills,284.46,0
CUST_08086,Blue,330,1,109,15-10-2023,Week-42,Q4,2023,2151.0,0,4604,86,0.0,Chip ,Food,1197.04,0
CUST_08087,Blue,245,1,103,15-10-2023,Week-42,Q4,2023,1690.0,1459,3928,69,0.863,Chip ,Bills,1139.12,0
CUST_08088,Blue,300,1,102,15-10-2023,Week-42,Q4,2023,1556.0,0,2283,46,0.0,Swipe ,Grocery,251.13,0
CUST_08092,Blue,245,1,69,15-10-2023,Week-42,Q4,2023,29898.0,1414,3883,68,0.047,Swipe ,Entertainment,931.92,0
CUST_08094,Blue,190,1,115,15-10-2023,Week-42,Q4,2023,1438.3,0,4482,54,0.0,Swipe ,Bills,941.22,0
CUST_08105,Blue,250,1,105,15-10-2023,Week-42,Q4,2023,18229.0,0,2060,39,0.0,Chip ,Bills,309.0,0
CUST_08110,Blue,125,0,89,15-10-2023,Week-42,Q4,2023,26303.0,2376,3586,67,0.09,Chip ,Entertainment,1004.08,0
CUST_08113,Blue,125,0,93,15-10-2023,Week-42,Q4,2023,34516.0,1369,7745,82,0.04,Online ,Bills,1781.35,0
CUST_08115,Gold,450,1,68,15-10-2023,Week-42,Q4,2023,3585.0,2420,15656,124,0.675,Chip ,Travel,3444.32,0
CUST_08122,Blue,345,1,78,15-10-2023,Week-42,Q4,2023,7793.0,1705,1099,39,0.219,Online ,Fuel,252.77,0
CUST_08128,Blue,340,1,45,15-10-2023,Week-42,Q4,2023,5937.0,2120,4228,70,0.357,Chip ,Food,1141.56,0
CUST_08129,Blue,150,1,72,15-10-2023,Week-42,Q4,2023,2250.0,1041,1339,28,0.463,Swipe ,Bills,227.63,0
CUST_08130,Blue,245,1,110,15-10-2023,Week-42,Q4,2023,3272.0,2085,4444,83,0.637,Swipe ,Fuel,622.16,0
CUST_08132,Blue,490,1,94,15-10-2023,Week-42,Q4,2023,3141.0,1819,1539,35,0.579,Swipe ,Food,323.19,0
CUST_08133,Blue,245,0,95,15-10-2023,Week-42,Q4,2023,3943.0,2517,3527,59,0.638,Swipe ,Food,387.97,0
CUST_08135,Blue,350,0,94,15-10-2023,Week-42,Q4,2023,3558.0,2318,1631,31,0.651,Swipe ,Bills,440.37,0
CUST_08137,Blue,270,1,81,15-10-2023,Week-42,Q4,2023,2006.0,1197,4139,69,0.597,Swipe ,Bills,993.36,0
CUST_08141,Blue,250,0,164,15-10-2023,Week-42,Q4,2023,24542.0,2354,984,24,0.096,Chip ,Fuel,177.12,1
CUST_08142,Blue,350,1,134,15-10-2023,Week-42,Q4,2023,1924.0,1471,3521,58,0.765,Chip ,Grocery,633.78,1
CUST_08144,Blue,435,0,66,15-10-2023,Week-42,Q4,2023,11262.0,1435,2165,61,0.127,Swipe ,Entertainment,303.1,1
CUST_08148,Blue,385,0,98,15-10-2023,Week-42,Q4,2023,1507.0,0,4698,87,0.0,Swipe ,Food,422.82,0
CUST_08150,Blue,395,0,96,15-10-2023,Week-42,Q4,2023,4976.0,866,4317,69,0.174,Chip ,Grocery,561.21,0
CUST_08158,Blue,460,0,90,15-10-2023,Week-42,Q4,2023,3256.0,1013,5079,81,0.311,Swipe ,Grocery,965.01,0
CUST_08171,Blue,420,0,74,15-10-2023,Week-42,Q4,2023,3027.0,1671,3912,77,0.552,Swipe ,Grocery,821.52,0
CUST_08180,Platinum,125,0,95,15-10-2023,Week-42,Q4,2023,4165.0,0,17093,111,0.0,Chip ,Travel,2905.81,0
CUST_08182,Blue,390,1,151,15-10-2023,Week-42,Q4,2023,2194.0,1302,4962,81,0.593,Swipe ,Fuel,694.68,0
CUST_08183,Blue,250,1,56,15-10-2023,Week-42,Q4,2023,2468.0,1850,4483,77,0.75,Chip ,Bills,1120.75,0
CUST_08184,Blue,460,0,79,15-10-2023,Week-42,Q4,2023,3300.0,2517,3784,55,0.763,Swipe ,Food,1059.52,0
CUST_08193,Blue,150,1,76,22-10-2023,Week-43,Q4,2023,11332.0,633,2758,56,0.056,Swipe ,Fuel,358.54,0
CUST_08194,Silver,110,1,80,22-10-2023,Week-43,Q4,2023,27710.0,0,4014,73,0.0,Swipe ,Bills,1083.78,0
CUST_08198,Blue,345,1,74,22-10-2023,Week-43,Q4,2023,13602.0,0,3582,69,0.0,Swipe ,Grocery,716.4,0
CUST_08201,Blue,410,1,114,22-10-2023,Week-43,Q4,2023,3229.0,2517,4526,95,0.779,Swipe ,Bills,271.56,0
CUST_08204,Blue,270,1,115,22-10-2023,Week-43,Q4,2023,3919.0,2278,7685,85,0.581,Swipe ,Bills,1690.7,0
CUST_08205,Blue,250,0,116,22-10-2023,Week-43,Q4,2023,1457.0,563,3967,69,0.386,Chip ,Travel,317.36,0
CUST_08206,Blue,385,1,86,22-10-2023,Week-43,Q4,2023,2781.0,992,4577,81,0.357,Swipe ,Grocery,549.24,0
CUST_08210,Blue,190,0,141,22-10-2023,Week-43,Q4,2023,2420.0,676,3770,76,0.279,Swipe ,Food,226.2,0
CUST_08218,Blue,495,1,76,22-10-2023,Week-43,Q4,2023,26783.0,1285,2495,46,0.048,Swipe ,Fuel,499.0,0
CUST_08223,Blue,400,0,134,22-10-2023,Week-43,Q4,2023,2313.0,1325,5006,76,0.573,Swipe ,Food,650.78,0
CUST_08224,Blue,150,0,81,22-10-2023,Week-43,Q4,2023,3751.0,1869,9497,106,0.498,Swipe ,Bills,854.73,0
CUST_08226,Blue,300,1,106,22-10-2023,Week-43,Q4,2023,20410.0,1196,3525,78,0.059,Chip ,Grocery,705.0,0
CUST_08238,Blue,320,0,115,22-10-2023,Week-43,Q4,2023,17827.0,0,5010,88,0.0,Swipe ,Bills,901.8,0
CUST_08240,Blue,400,0,99,22-10-2023,Week-43,Q4,2023,2069.0,1288,5668,82,0.623,Chip ,Bills,1473.68,0
CUST_08241,Blue,245,0,73,22-10-2023,Week-43,Q4,2023,1438.3,856,4432,92,0.595,Swipe ,Travel,620.48,0
CUST_08243,Blue,250,1,112,22-10-2023,Week-43,Q4,2023,18582.0,794,1836,46,0.043,Swipe ,Bills,330.48,0
CUST_08244,Blue,490,1,83,22-10-2023,Week-43,Q4,2023,2472.0,1899,4408,86,0.768,Chip ,Bills,705.28,0
CUST_08247,Blue,410,1,85,22-10-2023,Week-43,Q4,2023,4241.0,0,1798,45,0.0,Swipe ,Entertainment,269.7,0
CUST_08248,Blue,225,1,135,22-10-2023,Week-43,Q4,2023,11474.0,1063,3242,74,0.093,Swipe ,Grocery,583.56,0
CUST_08250,Blue,430,1,111,22-10-2023,Week-43,Q4,2023,10127.0,1873,1647,53,0.185,Swipe ,Bills,148.23,0
CUST_08251,Blue,475,1,75,22-10-2023,Week-43,Q4,2023,1530.0,0,4256,78,0.0,Swipe ,Food,978.88,0
CUST_08258,Blue,300,1,95,22-10-2023,Week-43,Q4,2023,2684.0,1381,2002,60,0.515,Swipe ,Bills,120.12,0
CUST_08260,Blue,270,1,66,22-10-2023,Week-43,Q4,2023,21721.0,1247,3937,63,0.057,Swipe ,Entertainment,1141.73,0
CUST_08263,Blue,150,0,74,22-10-2023,Week-43,Q4,2023,5084.0,1683,4060,55,0.331,Swipe ,Grocery,568.4,0
CUST_08267,Blue,385,1,100,22-10-2023,Week-43,Q4,2023,8572.0,2128,7850,94,0.248,Swipe ,Fuel,863.5,0
CUST_08270,Blue,225,0,79,22-10-2023,Week-43,Q4,2023,4022.0,1680,3776,84,0.418,Swipe ,Bills,641.92,0
CUST_08271,Blue,300,1,90,22-10-2023,Week-43,Q4,2023,28751.0,2158,1502,34,0.075,Online ,Grocery,225.3,0
CUST_08272,Blue,125,1,111,22-10-2023,Week-43,Q4,2023,1938.0,0,2870,49,0.0,Swipe ,Bills,746.2,0
CUST_08273,Blue,110,1,117,22-10-2023,Week-43,Q4,2023,4343.0,2220,14463,119,0.511,Swipe ,Grocery,867.78,0
CUST_08275,Blue,335,1,111,22-10-2023,Week-43,Q4,2023,9094.0,0,4203,76,0.0,Swipe ,Food,1008.72,0
CUST_08280,Blue,220,1,134,22-10-2023,Week-43,Q4,2023,2352.0,0,2344,48,0.0,Swipe ,Bills,586.0,0
CUST_08281,Blue,175,0,108,22-10-2023,Week-43,Q4,2023,6519.0,2178,4505,71,0.334,Swipe ,Food,675.75,0
CUST_08282,Silver,290,1,73,22-10-2023,Week-43,Q4,2023,15459.0,0,1419,30,0.0,Swipe ,Bills,85.14,0
CUST_08283,Blue,220,0,146,22-10-2023,Week-43,Q4,2023,19666.0,1180,3391,54,0.06,Online ,Grocery,271.28,0
CUST_08284,Blue,415,1,79,22-10-2023,Week-43,Q4,2023,14320.0,0,4077,77,0.0,Swipe ,Bills,448.47,0
CUST_08287,Blue,370,0,94,22-10-2023,Week-43,Q4,2023,3439.0,0,2661,35,0.0,Swipe ,Food,638.64,0
CUST_08288,Blue,400,1,114,22-10-2023,Week-43,Q4,2023,6185.0,1960,2225,45,0.317,Online ,Entertainment,600.75,0
CUST_08295,Silver,175,1,106,22-10-2023,Week-43,Q4,2023,15433.0,0,966,22,0.0,Swipe ,Bills,251.16,0
CUST_08297,Blue,175,0,91,22-10-2023,Week-43,Q4,2023,2734.0,2085,4064,66,0.763,Swipe ,Entertainment,406.4,0
CUST_08298,Blue,415,1,114,22-10-2023,Week-43,Q4,2023,5380.0,1337,8947,93,0.249,Swipe ,Fuel,1163.11,0
CUST_08300,Blue,465,1,88,22-10-2023,Week-43,Q4,2023,2759.0,2501,1650,34,0.906,Swipe ,Grocery,396.0,0
CUST_08304,Blue,250,0,118,22-10-2023,Week-43,Q4,2023,4198.0,1782,2051,36,0.424,Swipe ,Grocery,184.59,0
CUST_08306,Blue,320,1,156,22-10-2023,Week-43,Q4,2023,1438.3,0,4457,79,0.0,Swipe ,Grocery,579.41,0
CUST_08308,Blue,400,1,110,22-10-2023,Week-43,Q4,2023,4939.0,1190,3764,64,0.241,Swipe ,Fuel,978.64,0
CUST_08311,Blue,195,1,124,22-10-2023,Week-43,Q4,2023,4112.0,1128,4446,75,0.274,Chip ,Bills,800.28,0
CUST_08315,Blue,125,0,90,22-10-2023,Week-43,Q4,2023,1438.3,0,3763,74,0.0,Swipe ,Fuel,263.41,0
CUST_08318,Blue,225,1,104,22-10-2023,Week-43,Q4,2023,13911.0,2160,2204,60,0.155,Chip ,Bills,440.8,0
CUST_08324,Blue,125,0,79,22-10-2023,Week-43,Q4,2023,1438.3,0,4776,82,0.0,Swipe ,Food,1002.96,0
CUST_08327,Blue,430,1,79,22-10-2023,Week-43,Q4,2023,3038.0,2133,4784,83,0.702,Swipe ,Entertainment,1148.16,0
CUST_08332,Silver,455,0,76,22-10-2023,Week-43,Q4,2023,34516.0,2045,4081,54,0.059,Swipe ,Entertainment,1061.06,0
CUST_08338,Blue,250,0,85,22-10-2023,Week-43,Q4,2023,14228.0,1953,1970,51,0.137,Swipe ,Fuel,295.5,0
CUST_08340,Blue,415,1,63,22-10-2023,Week-43,Q4,2023,30733.0,1153,3455,80,0.038,Swipe ,Fuel,587.35,0
CUST_08342,Blue,435,1,106,22-10-2023,Week-43,Q4,2023,2700.0,2480,2396,49,0.919,Chip ,Bills,215.64,0
CUST_08347,Silver,250,0,117,22-10-2023,Week-43,Q4,2023,34516.0,1542,7443,98,0.045,Swipe ,Entertainment,1042.02,0
CUST_08348,Blue,445,0,78,22-10-2023,Week-43,Q4,2023,2570.0,2230,1755,42,0.868,Swipe ,Entertainment,421.2,0
CUST_08349,Blue,125,1,106,22-10-2023,Week-43,Q4,2023,11316.0,1599,2595,49,0.141,Chip ,Fuel,311.4,0
CUST_08354,Blue,110,1,144,22-10-2023,Week-43,Q4,2023,2164.0,1176,5075,71,0.543,Swipe ,Fuel,964.25,0
CUST_08359,Blue,200,1,80,22-10-2023,Week-43,Q4,2023,26372.0,1365,2291,56,0.052,Swipe ,Bills,160.37,0
CUST_08361,Silver,325,1,98,22-10-2023,Week-43,Q4,2023,16386.0,2236,3293,66,0.136,Swipe ,Grocery,724.46,0
CUST_08362,Blue,250,1,113,22-10-2023,Week-43,Q4,2023,1724.0,0,4768,80,0.0,Chip ,Entertainment,524.48,0
CUST_08363,Blue,175,0,116,22-10-2023,Week-43,Q4,2023,7298.0,2517,7973,88,0.345,Swipe ,Food,2072.98,0
CUST_08370,Blue,400,1,77,22-10-2023,Week-43,Q4,2023,8589.0,685,3553,63,0.08,Chip ,Grocery,497.42,0
CUST_08375,Blue,125,0,107,22-10-2023,Week-43,Q4,2023,1438.3,0,3204,68,0.0,Swipe ,Grocery,801.0,0
CUST_08376,Blue,175,0,154,22-10-2023,Week-43,Q4,2023,3132.0,1466,3612,59,0.468,Swipe ,Bills,433.44,0
CUST_08377,Blue,400,1,118,22-10-2023,Week-43,Q4,2023,3436.0,2016,1097,33,0.587,Swipe ,Travel,87.76,0
CUST_08378,Blue,125,0,117,22-10-2023,Week-43,Q4,2023,2996.0,1992,4463,87,0.665,Swipe ,Fuel,1115.75,0
CUST_08381,Blue,365,1,114,22-10-2023,Week-43,Q4,2023,8801.0,1421,1104,31,0.161,Swipe ,Fuel,320.16,0
CUST_08382,Blue,320,1,153,22-10-2023,Week-43,Q4,2023,7116.0,981,4748,85,0.138,Chip ,Fuel,1281.96,0
CUST_08384,Blue,125,0,114,22-10-2023,Week-43,Q4,2023,9816.0,0,3489,81,0.0,Swipe ,Grocery,802.47,1
CUST_08386,Blue,460,1,70,29-10-2023,Week-44,Q4,2023,6242.0,491,2187,59,0.079,Swipe ,Bills,240.57,1
CUST_08388,Blue,370,1,98,29-10-2023,Week-44,Q4,2023,8440.0,2087,4161,74,0.247,Chip ,Bills,707.37,1
CUST_08391,Blue,475,0,99,29-10-2023,Week-44,Q4,2023,1438.3,801,4223,60,0.557,Chip ,Grocery,1182.44,0
CUST_08397,Blue,175,1,95,29-10-2023,Week-44,Q4,2023,8333.0,774,3889,81,0.093,Swipe ,Fuel,1088.92,0
CUST_08402,Blue,375,0,89,29-10-2023,Week-44,Q4,2023,8694.0,1117,9523,105,0.128,Swipe ,Grocery,1904.6,0
CUST_08411,Blue,385,1,102,29-10-2023,Week-44,Q4,2023,2307.0,1385,2440,48,0.6,Swipe ,Entertainment,634.4,0
CUST_08412,Blue,450,1,72,29-10-2023,Week-44,Q4,2023,11606.0,0,2623,39,0.0,Chip ,Fuel,577.06,0
CUST_08413,Blue,300,1,103,29-10-2023,Week-44,Q4,2023,5325.0,1318,1814,43,0.248,Swipe ,Bills,326.52,0
CUST_08414,Blue,475,0,145,29-10-2023,Week-44,Q4,2023,1438.3,0,1336,32,0.0,Online ,Entertainment,106.88,0
CUST_08417,Blue,250,0,83,29-10-2023,Week-44,Q4,2023,22558.0,818,3855,70,0.036,Swipe ,Grocery,655.35,0
CUST_08424,Blue,425,1,41,29-10-2023,Week-44,Q4,2023,8190.0,1716,3529,84,0.21,Chip ,Fuel,352.9,0
CUST_08426,Blue,300,1,114,29-10-2023,Week-44,Q4,2023,3280.0,1806,2534,78,0.551,Swipe ,Bills,430.78,0
CUST_08427,Blue,485,0,104,29-10-2023,Week-44,Q4,2023,15483.0,1719,4678,80,0.111,Chip ,Bills,1309.84,0
CUST_08431,Blue,110,1,88,29-10-2023,Week-44,Q4,2023,1438.3,0,2557,55,0.0,Swipe ,Entertainment,588.11,0
CUST_08439,Blue,435,1,108,29-10-2023,Week-44,Q4,2023,16208.0,1278,1842,56,0.079,Swipe ,Bills,165.78,0
CUST_08447,Blue,175,0,85,29-10-2023,Week-44,Q4,2023,9652.0,2517,3762,73,0.261,Swipe ,Bills,526.68,0
CUST_08450,Blue,340,1,47,29-10-2023,Week-44,Q4,2023,1909.0,1753,1457,24,0.918,Online ,Grocery,262.26,0
CUST_08452,Silver,455,0,99,29-10-2023,Week-44,Q4,2023,28174.0,1173,16258,108,0.042,Chip ,Travel,3089.02,0
CUST_08453,Blue,100,0,160,29-10-2023,Week-44,Q4,2023,2351.0,2127,4278,71,0.905,Chip ,Bills,385.02,0
CUST_08458,Blue,285,1,93,29-10-2023,Week-44,Q4,2023,2965.0,1819,4475,66,0.613,Swipe ,Bills,895.0,0
CUST_08459,Gold,410,1,55,29-10-2023,Week-44,Q4,2023,23051.0,1836,14393,107,0.08,Swipe ,Fuel,3022.53,0
CUST_08462,Blue,300,1,118,29-10-2023,Week-44,Q4,2023,34516.0,1197,1594,43,0.035,Swipe ,Bills,239.1,0
CUST_08467,Blue,125,1,104,29-10-2023,Week-44,Q4,2023,2950.0,1705,1260,32,0.578,Swipe ,Fuel,352.8,0
CUST_08470,Blue,245,1,83,29-10-2023,Week-44,Q4,2023,1558.0,879,4805,86,0.564,Swipe ,Bills,288.3,0
CUST_08471,Blue,250,1,105,29-10-2023,Week-44,Q4,2023,7062.0,1255,3432,68,0.178,Chip ,Grocery,549.12,0
CUST_08474,Blue,300,0,79,29-10-2023,Week-44,Q4,2023,8861.0,1149,8387,102,0.13,Swipe ,Food,2264.49,0
CUST_08475,Blue,125,1,49,29-10-2023,Week-44,Q4,2023,3870.0,1394,1588,36,0.36,Swipe ,Entertainment,381.12,0
CUST_08476,Blue,195,1,91,29-10-2023,Week-44,Q4,2023,2084.0,1468,1132,28,0.704,Swipe ,Travel,181.12,0
CUST_08479,Blue,125,1,83,29-10-2023,Week-44,Q4,2023,2106.0,238,2136,40,0.113,Swipe ,Fuel,469.92,0
CUST_08480,Blue,200,1,74,29-10-2023,Week-44,Q4,2023,7832.0,1784,14614,106,0.228,Chip ,Fuel,3653.5,0
CUST_08481,Blue,245,1,83,29-10-2023,Week-44,Q4,2023,4009.0,1361,4506,80,0.339,Chip ,Food,1081.44,0
CUST_08483,Blue,350,1,94,29-10-2023,Week-44,Q4,2023,2427.0,1581,3857,69,0.651,Online ,Entertainment,424.27,0
CUST_08492,Blue,150,0,114,29-10-2023,Week-44,Q4,2023,1878.0,1024,4707,74,0.545,Swipe ,Grocery,1365.03,0
CUST_08501,Blue,320,0,96,29-10-2023,Week-44,Q4,2023,12781.0,1253,1073,21,0.098,Online ,Bills,257.52,0
CUST_08511,Blue,300,1,163,29-10-2023,Week-44,Q4,2023,2979.0,0,2061,38,0.0,Swipe ,Grocery,144.27,0
CUST_08519,Blue,200,0,115,29-10-2023,Week-44,Q4,2023,8767.0,1684,8066,79,0.192,Swipe ,Fuel,1935.84,0
CUST_08521,Blue,285,0,97,29-10-2023,Week-44,Q4,2023,9204.0,845,1820,58,0.092,Swipe ,Bills,418.6,0
CUST_08527,Blue,245,1,144,29-10-2023,Week-44,Q4,2023,8599.0,938,3015,64,0.109,Chip ,Entertainment,241.2,0
CUST_08535,Blue,390,1,88,29-10-2023,Week-44,Q4,2023,3317.0,1041,4264,75,0.314,Chip ,Bills,1236.56,0
CUST_08536,Blue,250,1,68,29-10-2023,Week-44,Q4,2023,5645.0,0,1527,32,0.0,Swipe ,Bills,366.48,0
CUST_08537,Blue,365,1,98,29-10-2023,Week-44,Q4,2023,1554.0,926,4997,79,0.596,Chip ,Food,799.52,0
CUST_08538,Blue,410,1,67,29-10-2023,Week-44,Q4,2023,1438.3,0,3383,61,0.0,Chip ,Bills,710.43,0
CUST_08544,Silver,200,1,93,29-10-2023,Week-44,Q4,2023,34516.0,2305,13756,106,0.067,Chip ,Travel,3989.24,0
CUST_08545,Blue,200,1,115,29-10-2023,Week-44,Q4,2023,7928.0,1228,1537,37,0.155,Swipe ,Fuel,430.36,0
CUST_08552,Blue,435,1,73,29-10-2023,Week-44,Q4,2023,2304.0,1589,1273,36,0.69,Swipe ,Bills,318.25,0
CUST_08556,Blue,175,1,99,29-10-2023,Week-44,Q4,2023,2827.0,1896,3891,81,0.671,Swipe ,Food,389.1,0
CUST_08558,Blue,440,0,76,29-10-2023,Week-44,Q4,2023,5494.0,1356,3566,81,0.247,Chip ,Bills,534.9,0
CUST_08561,Blue,480,0,104,29-10-2023,Week-44,Q4,2023,2013.0,0,2425,50,0.0,Chip ,Grocery,194.0,0
CUST_08565,Blue,410,1,53,29-10-2023,Week-44,Q4,2023,4930.0,2227,4224,77,0.452,Swipe ,Travel,971.52,0
CUST_08573,Silver,190,0,86,29-10-2023,Week-44,Q4,2023,34516.0,1515,1293,32,0.044,Swipe ,Travel,206.88,0
CUST_08575,Blue,200,1,120,29-10-2023,Week-44,Q4,2023,2817.0,1864,4535,82,0.662,Chip ,Bills,680.25,0
CUST_08577,Blue,435,0,85,29-10-2023,Week-44,Q4,2023,1815.0,557,4519,76,0.307,Swipe ,Bills,1265.32,0
CUST_08580,Blue,365,0,70,05-11-2023,Week-45,Q4,2023,3472.0,1687,13999,119,0.486,Chip ,Travel,1119.92,0
CUST_08582,Silver,415,0,120,05-11-2023,Week-45,Q4,2023,34516.0,399,2118,41,0.012,Chip ,Fuel,275.34,0
CUST_08585,Gold,375,1,91,05-11-2023,Week-45,Q4,2023,34516.0,1099,15490,110,0.032,Chip ,Travel,2943.1,0
CUST_08586,Blue,380,1,116,05-11-2023,Week-45,Q4,2023,1438.3,860,4655,82,0.598,Chip ,Entertainment,791.35,0
CUST_08591,Blue,325,1,95,05-11-2023,Week-45,Q4,2023,4323.0,0,2451,38,0.0,Swipe ,Food,367.65,0
CUST_08600,Blue,325,1,111,05-11-2023,Week-45,Q4,2023,3361.0,2473,4589,69,0.736,Swipe ,Fuel,642.46,0
CUST_08602,Blue,110,1,143,05-11-2023,Week-45,Q4,2023,7603.0,744,2497,42,0.098,Swipe ,Grocery,324.61,0
CUST_08607,Blue,150,1,97,05-11-2023,Week-45,Q4,2023,4464.0,1418,3870,73,0.318,Swipe ,Grocery,348.3,0
CUST_08611,Blue,250,0,108,05-11-2023,Week-45,Q4,2023,2329.0,2290,4609,76,0.983,Swipe ,Bills,829.62,1
