Client_Num,Customer_Age,Gender,Dependent_Count,Education_Level,Marital_Status,state_cd,Car_Owner,House_Owner,Personal_loan,contact,Cust_Satisfaction_Score
CUST_03721,48,F,5,Graduate,Single,TX,yes,yes,yes,unknown,3
CUST_03722,56,F,4,High School,Married,NY,no,no,no,cellular,3
CUST_03724,44,M,2,Unknown,Single,NY,yes,no,no,cellular,1
CUST_03729,35,M,3,Graduate,Married,NJ,yes,no,no,cellular,2
CUST_03740,44,M,3,Graduate,Married,NY,no,yes,no,cellular,2
CUST_03750,56,M,1,Unknown,Unknown,TX,no,yes,no,unknown,2
CUST_03754,39,F,5,Graduate,Single,NY,no,no,no,cellular,3
CUST_03756,33,F,0,Graduate,Single,CA,yes,no,no,unknown,2
CUST_03762,51,M,1,Uneducated,Married,TX,yes,yes,no,cellular,3
CUST_03768,52,M,2,Graduate,Single,AK,yes,yes,yes,cellular,2
CUST_03769,47,M,1,High School,Married,TX,yes,no,no,cellular,5
CUST_03773,47,F,5,High School,Single,CA,yes,no,no,cellular,3
CUST_03774,43,F,3,Graduate,Single,CA,yes,no,no,unknown,3
CUST_03777,38,M,1,Uneducated,Unknown,MI,yes,no,no,cellular,5
CUST_03778,56,M,1,Graduate,Married,NJ,no,no,no,unknown,2
CUST_03781,58,M,1,Uneducated,Single,NY,no,no,no,cellular,5
CUST_03785,55,M,2,Unknown,Single,FL,no,no,no,unknown,5
CUST_03786,50,F,2,Unknown,Single,NY,no,no,yes,cellular,5
CUST_03788,41,F,4,Uneducated,Married,CA,no,yes,no,cellular,2
CUST_03791,39,M,2,Unknown,Single,NY,no,no,no,cellular,2
CUST_03795,34,M,1,Unknown,Single,NY,no,no,no,cellular,5
CUST_03796,43,F,3,Graduate,Single,FL,no,no,no,cellular,5
CUST_03800,34,F,2,Doctorate,Single,CA,no,no,no,cellular,3
CUST_03814,58,F,3,Post-Graduate,Single,NY,no,no,no,telephone,5
CUST_03816,56,M,1,Uneducated,Married,NY,yes,no,no,cellular,3
CUST_03818,39,M,2,Graduate,Single,TX,no,no,no,cellular,3
CUST_03827,31,M,2,Graduate,Single,TX,yes,yes,no,unknown,3
CUST_03828,37,F,3,Graduate,Single,CA,yes,no,no,unknown,2
CUST_03834,35,F,1,High School,Single,NY,yes,yes,no,cellular,1
CUST_03835,48,F,3,Graduate,Single,NY,no,no,no,telephone,1
CUST_03843,42,M,3,High School,Single,CA,yes,no,no,unknown,3
CUST_03845,52,F,1,High School,Married,FL,no,yes,no,cellular,3
CUST_03847,44,M,2,Graduate,Married,NJ,yes,yes,yes,cellular,1
CUST_03849,52,F,1,Unknown,Married,TX,no,yes,no,cellular,3
CUST_03853,43,F,3,Graduate,Married,NY,yes,no,no,cellular,3
CUST_03854,45,F,0,Graduate,Married,FL,yes,no,no,unknown,2
CUST_03856,43,F,5,High School,Single,TX,no,no,no,unknown,3
CUST_03858,43,F,2,Uneducated,Single,CA,no,no,no,cellular,3
CUST_03860,57,F,2,Graduate,Married,CA,no,no,no,cellular,3
CUST_03861,36,F,4,Uneducated,Unknown,TX,no,yes,no,cellular,3
CUST_03870,41,M,3,Graduate,Single,FL,yes,no,no,cellular,3
CUST_03871,46,F,4,Unknown,Single,FL,no,no,no,cellular,3
CUST_03873,49,F,3,High School,Married,CA,yes,no,no,unknown,3
CUST_03874,40,F,3,High School,Unknown,NJ,yes,no,no,cellular,3
CUST_03880,36,F,5,Unknown,Single,TX,no,yes,no,unknown,3
CUST_03881,53,F,3,Post-Graduate,Married,NY,yes,no,no,cellular,1
CUST_03882,43,M,3,High School,Married,CA,no,yes,no,cellular,3
CUST_03885,34,F,0,High School,Married,CA,no,no,no,cellular,3
CUST_03886,41,F,3,Graduate,Married,TX,no,yes,no,telephone,2
CUST_03887,44,M,3,High School,Married,TX,yes,no,yes,telephone,3
CUST_03888,56,M,1,Doctorate,Married,NY,no,no,no,cellular,2
CUST_03890,46,M,4,Graduate,Single,TX,no,yes,no,cellular,3
CUST_03895,61,F,1,Graduate,Married,NJ,yes,yes,no,cellular,2
CUST_03903,39,M,3,Graduate,Married,NY,no,yes,yes,cellular,1
CUST_03904,39,M,2,Uneducated,Single,CA,yes,yes,yes,cellular,2
CUST_03906,36,F,0,Unknown,Married,TX,no,yes,no,unknown,3
CUST_03910,51,F,0,Doctorate,Single,FL,yes,no,yes,cellular,2
CUST_03911,42,M,3,Unknown,Single,CA,no,no,yes,telephone,2
CUST_03913,55,M,3,Unknown,Single,CA,no,yes,yes,cellular,3
CUST_03915,58,F,0,Graduate,Married,CA,no,no,no,cellular,3
CUST_03919,44,F,5,Unknown,Married,NY,yes,no,yes,cellular,3
CUST_03920,57,F,2,Graduate,Single,NY,yes,yes,no,unknown,1
CUST_03922,55,M,0,High School,Married,TX,no,yes,no,cellular,3
CUST_03929,47,M,2,Uneducated,Married,FL,no,no,no,cellular,3
CUST_03934,33,M,1,Graduate,Married,NY,yes,no,no,cellular,3
CUST_03935,54,F,4,Post-Graduate,Married,CA,no,yes,yes,unknown,1
CUST_03937,45,M,3,Uneducated,Unknown,NY,yes,no,no,cellular,3
CUST_03938,40,F,3,Uneducated,Married,TX,no,yes,no,cellular,2
CUST_03942,48,F,4,Graduate,Single,PA,no,yes,no,cellular,1
CUST_03943,45,M,5,Graduate,Married,TX,yes,no,no,cellular,1
CUST_03945,49,M,4,Graduate,Single,FL,yes,no,no,unknown,2
CUST_03946,46,F,2,Graduate,Single,FL,no,yes,no,cellular,2
CUST_03947,56,M,1,Graduate,Single,NY,yes,yes,no,cellular,1
CUST_03949,56,F,2,Graduate,Married,NY,yes,yes,no,cellular,3
CUST_03950,51,M,1,Unknown,Single,NY,no,no,no,cellular,1
CUST_03953,30,M,2,Post-Graduate,Single,NJ,no,yes,no,cellular,1
CUST_03961,46,M,5,Doctorate,Single,TX,yes,yes,no,cellular,1
CUST_03964,62,M,0,Uneducated,Single,NY,no,no,no,cellular,1
CUST_03965,51,F,1,High School,Married,TX,yes,no,no,cellular,1
CUST_03972,55,F,2,Graduate,Unknown,NY,no,no,no,unknown,3
CUST_03974,52,M,0,Uneducated,Unknown,NY,yes,no,no,cellular,2
CUST_03980,52,M,2,High School,Married,FL,yes,no,no,cellular,2
CUST_03985,48,M,3,High School,Married,PA,no,yes,no,cellular,3
CUST_03990,50,F,2,Unknown,Married,CA,no,no,no,cellular,3
CUST_03992,52,M,2,Graduate,Single,CA,yes,no,no,cellular,3
CUST_03995,39,M,1,Unknown,Single,NY,no,yes,no,cellular,2
CUST_03996,52,M,3,Graduate,Married,FL,yes,yes,no,cellular,3
CUST_03998,53,F,1,Graduate,Single,VA,no,no,no,unknown,2
CUST_04000,53,F,5,Unknown,Married,NY,yes,no,no,cellular,3
CUST_04002,35,F,2,High School,Married,CA,no,no,no,unknown,3
CUST_04003,51,M,2,Uneducated,Married,NY,no,no,no,telephone,2
CUST_04004,46,M,2,Graduate,Married,TX,no,yes,no,cellular,2
CUST_04008,56,F,1,Graduate,Married,FL,yes,no,no,cellular,1
CUST_04011,42,F,2,Doctorate,Married,TX,no,no,no,cellular,3
CUST_04012,48,M,2,Graduate,Married,NY,no,yes,no,cellular,1
CUST_04013,50,F,3,High School,Single,CA,yes,yes,yes,unknown,3
CUST_04023,49,M,1,Doctorate,Married,OR,no,yes,no,cellular,1
CUST_04029,48,M,4,High School,Married,NY,no,yes,no,cellular,3
CUST_04030,48,M,3,Graduate,Single,VA,yes,no,no,cellular,1
CUST_04032,44,F,2,Graduate,Single,NY,no,yes,no,cellular,1
CUST_04033,39,M,2,Uneducated,Single,NY,yes,no,no,cellular,3
CUST_04036,50,F,4,Post-Graduate,Married,FL,yes,no,no,unknown,3
CUST_04044,40,M,2,Graduate,Married,NJ,yes,no,no,cellular,1
CUST_04047,37,F,3,Unknown,Married,NY,yes,yes,no,unknown,3
CUST_04048,50,M,2,Uneducated,Married,TX,yes,yes,no,cellular,3
CUST_04049,35,M,2,High School,Unknown,CA,no,no,no,cellular,3
CUST_04050,37,M,2,Graduate,Married,TX,yes,yes,yes,unknown,3
CUST_04054,33,F,2,High School,Single,FL,no,no,no,telephone,2
CUST_04056,60,F,1,Post-Graduate,Single,NY,yes,no,no,telephone,3
CUST_04059,39,M,2,Graduate,Married,NY,no,no,no,cellular,2
CUST_04066,45,F,2,Graduate,Single,NY,no,yes,no,unknown,2
CUST_04068,48,M,5,Unknown,Single,FL,yes,no,no,cellular,2
CUST_04072,35,M,2,High School,Married,FL,no,yes,no,cellular,1
CUST_04075,58,M,1,High School,Married,NJ,no,no,no,cellular,2
CUST_04076,48,F,4,Graduate,Married,TX,yes,no,no,cellular,2
CUST_04081,48,M,2,Graduate,Married,TX,yes,yes,yes,cellular,3
CUST_04082,44,F,2,Doctorate,Married,TX,no,yes,no,cellular,3
CUST_04088,49,F,1,Unknown,Married,FL,yes,no,no,cellular,3
CUST_04090,44,F,1,Unknown,Single,NY,no,no,no,cellular,1
CUST_04092,61,M,0,Doctorate,Single,CA,yes,yes,no,telephone,1
CUST_04093,55,F,1,Unknown,Married,FL,yes,no,no,cellular,3
CUST_04098,51,F,2,High School,Single,TX,no,no,no,unknown,3
CUST_04099,47,F,3,Doctorate,Married,TX,no,yes,yes,unknown,2
CUST_04100,38,F,1,High School,Married,CA,no,yes,no,unknown,3
CUST_04101,42,M,5,High School,Unknown,CA,no,yes,yes,cellular,3
CUST_04103,38,F,3,Uneducated,Single,NY,no,no,no,cellular,1
CUST_04105,48,F,5,Unknown,Married,CA,no,yes,no,cellular,2
CUST_04111,50,F,2,Graduate,Single,TX,no,yes,yes,cellular,2
CUST_04113,40,F,4,Graduate,Single,TX,no,yes,no,unknown,1
CUST_04116,60,F,2,Unknown,Married,TX,no,yes,no,unknown,1
CUST_04120,49,M,2,Graduate,Married,NY,yes,yes,no,cellular,3
CUST_04122,42,F,1,Graduate,Single,TX,yes,no,no,unknown,3
CUST_04123,51,M,0,High School,Single,CA,no,yes,no,cellular,3
CUST_04128,63,M,0,Uneducated,Single,TX,no,yes,no,cellular,1
CUST_04129,46,F,1,Post-Graduate,Married,NY,no,no,no,cellular,2
CUST_04130,44,M,1,Uneducated,Married,CA,yes,yes,yes,cellular,2
CUST_04133,47,F,1,Unknown,Married,CA,yes,yes,yes,cellular,1
CUST_04138,59,F,1,Graduate,Single,TX,no,no,no,cellular,2
CUST_04140,40,F,2,Graduate,Single,TX,no,yes,no,unknown,3
CUST_04141,46,M,4,High School,Married,IL,no,no,no,telephone,3
CUST_04148,41,M,4,Graduate,Married,CA,no,no,no,cellular,1
CUST_04149,41,F,3,Graduate,Single,FL,no,no,no,unknown,3
CUST_04150,51,F,3,High School,Married,CA,no,no,no,unknown,2
CUST_04152,44,M,2,Graduate,Single,TX,no,yes,no,cellular,2
CUST_04154,49,M,2,Unknown,Unknown,NJ,yes,yes,no,cellular,1
CUST_04157,40,F,2,Graduate,Single,NY,yes,yes,no,cellular,1
CUST_04158,43,M,5,Graduate,Single,NY,no,no,no,telephone,3
CUST_04162,54,M,5,Graduate,Married,CA,no,no,no,unknown,2
CUST_04163,59,F,0,Graduate,Single,NY,yes,yes,no,unknown,1
CUST_04166,47,M,4,Graduate,Married,FL,no,no,no,cellular,3
CUST_04170,44,M,5,Unknown,Married,NY,no,no,no,cellular,3
CUST_04177,43,F,3,Graduate,Married,NY,yes,no,no,telephone,3
CUST_04181,55,M,3,Graduate,Married,NY,yes,yes,no,cellular,1
CUST_04182,37,F,2,High School,Single,CA,no,no,no,unknown,2
CUST_04190,55,M,0,Graduate,Married,FL,no,yes,no,cellular,2
CUST_04191,49,F,3,Unknown,Married,FL,no,yes,no,unknown,1
CUST_04192,52,F,0,Graduate,Single,NJ,no,no,no,cellular,2
CUST_04197,50,M,2,High School,Married,FL,no,yes,yes,cellular,3
CUST_04202,57,F,3,Uneducated,Married,FL,no,yes,no,cellular,3
CUST_04206,33,M,2,Doctorate,Single,CA,yes,yes,yes,cellular,3
CUST_04210,62,F,1,Uneducated,Married,NJ,yes,no,no,cellular,3
CUST_04211,54,M,3,High School,Married,NY,yes,no,yes,unknown,2
CUST_04216,53,M,2,Doctorate,Married,NJ,no,no,no,cellular,2
CUST_04218,37,F,2,Unknown,Single,FL,yes,yes,no,cellular,1
CUST_04221,49,M,3,Graduate,Married,TX,no,no,no,cellular,3
CUST_04223,39,F,1,Graduate,Unknown,NY,yes,yes,no,unknown,2
CUST_04225,38,F,2,Graduate,Married,TX,no,no,no,telephone,1
CUST_04231,61,M,1,Unknown,Single,NJ,no,no,no,cellular,2
CUST_04234,49,F,4,High School,Married,FL,yes,no,no,cellular,2
CUST_04238,43,F,3,Graduate,Single,VA,yes,no,no,cellular,1
CUST_04239,43,F,4,Graduate,Single,FL,yes,no,no,unknown,3
CUST_04242,47,F,2,High School,Married,FL,yes,yes,yes,cellular,2
CUST_04246,47,F,3,Unknown,Married,NY,yes,no,no,cellular,1
CUST_04247,46,M,2,High School,Married,CA,no,no,no,cellular,1
CUST_04249,45,M,4,Unknown,Married,TX,yes,no,no,cellular,2
CUST_04253,26,M,1,High School,Single,FL,no,yes,no,telephone,5
CUST_04254,49,M,3,High School,Married,NY,no,no,no,cellular,3
CUST_04265,42,M,3,Uneducated,Single,TX,no,yes,yes,cellular,5
CUST_04266,47,F,4,Graduate,Single,NY,no,no,no,cellular,3
CUST_04268,41,M,1,Graduate,Married,CA,yes,yes,no,cellular,5
CUST_04274,40,M,3,Graduate,Married,CA,no,yes,yes,cellular,3
CUST_04278,46,M,5,Uneducated,Married,FL,no,no,yes,cellular,3
CUST_04280,42,F,2,Unknown,Married,TX,no,no,no,telephone,5
CUST_04281,54,M,3,Graduate,Married,CA,no,yes,no,cellular,5
CUST_04282,42,F,3,Graduate,Married,NY,no,no,no,cellular,5
CUST_04285,50,M,4,Graduate,Married,TX,no,yes,no,cellular,5
CUST_04289,57,M,3,Graduate,Married,NJ,no,yes,no,cellular,2
CUST_04292,42,F,4,Graduate,Single,CA,no,no,no,unknown,5
CUST_04293,49,F,4,High School,Single,TX,no,no,no,unknown,3
CUST_04296,51,M,3,Graduate,Married,TX,no,no,no,telephone,3
CUST_04303,50,M,1,Graduate,Married,NY,no,no,yes,cellular,5
CUST_04304,48,M,2,Doctorate,Single,NY,no,no,no,cellular,5
CUST_04305,49,M,1,Graduate,Single,FL,yes,no,no,cellular,2
CUST_04310,33,M,3,High School,Single,NJ,yes,no,no,cellular,2
CUST_04314,58,M,1,Graduate,Married,NY,yes,yes,no,cellular,3
CUST_04316,52,F,1,Uneducated,Single,CA,no,yes,no,cellular,3
CUST_04318,48,F,4,Graduate,Married,MI,no,no,yes,cellular,1
CUST_04322,47,M,4,Unknown,Single,NY,no,yes,no,cellular,1
CUST_04327,47,M,2,Unknown,Unknown,CA,yes,no,no,cellular,1
CUST_04329,39,M,4,Graduate,Married,FL,no,no,no,cellular,3
CUST_04330,55,F,0,Uneducated,Unknown,NY,no,no,no,unknown,2
CUST_04333,52,F,1,Graduate,Single,TX,yes,yes,yes,unknown,3
CUST_04334,48,F,1,Graduate,Single,NY,no,no,no,telephone,3
CUST_04337,49,F,2,Unknown,Single,TX,no,yes,no,unknown,3
CUST_04338,45,F,4,Graduate,Single,FL,yes,yes,no,cellular,3
CUST_04342,53,F,1,Graduate,Single,NY,yes,no,no,cellular,3
CUST_04343,35,F,2,Graduate,Married,TX,yes,no,no,cellular,2
CUST_04344,35,F,3,Uneducated,Married,CA,yes,yes,no,cellular,2
CUST_04345,56,F,2,Uneducated,Unknown,TX,yes,no,yes,unknown,3
CUST_04354,62,F,1,Unknown,Single,TX,yes,yes,yes,unknown,1
CUST_04355,54,F,3,Unknown,Married,FL,yes,yes,no,unknown,2
CUST_04367,39,M,1,Post-Graduate,Single,FL,no,no,no,cellular,1
CUST_04368,48,M,4,High School,Married,FL,yes,no,no,cellular,3
CUST_04369,46,F,3,Uneducated,Single,FL,no,yes,no,unknown,3
CUST_04375,45,M,3,Graduate,Married,TX,no,no,no,telephone,3
CUST_04377,45,F,4,Uneducated,Married,TX,no,yes,yes,cellular,2
CUST_04380,38,F,0,Graduate,Single,NY,no,no,yes,unknown,2
CUST_04382,42,F,1,High School,Married,CA,no,yes,no,cellular,3
CUST_04383,45,F,3,Graduate,Married,TX,no,no,no,unknown,2
CUST_04386,54,M,3,Post-Graduate,Single,NY,yes,no,yes,cellular,1
CUST_04387,39,M,2,Unknown,Married,TX,no,yes,no,cellular,2
CUST_04395,52,M,3,Doctorate,Married,TX,yes,no,no,unknown,3
CUST_04396,37,F,3,Graduate,Single,NJ,yes,no,no,cellular,1
CUST_04398,55,M,4,High School,Married,FL,no,no,no,cellular,3
CUST_04399,49,F,2,High School,Married,FL,yes,no,no,cellular,2
CUST_04402,37,F,1,High School,Single,TX,yes,yes,no,cellular,1
CUST_04405,63,F,0,Graduate,Married,CA,no,no,no,unknown,1
CUST_04408,48,F,2,Unknown,Married,AR,no,no,no,unknown,2
CUST_04416,41,M,3,Graduate,Single,NY,no,no,no,cellular,1
CUST_04420,53,F,2,Graduate,Married,CA,yes,no,no,unknown,2
CUST_04421,60,F,0,High School,Single,NJ,no,no,no,unknown,3
CUST_04422,43,F,3,Uneducated,Married,MI,yes,yes,no,cellular,1
CUST_04429,48,F,2,Post-Graduate,Married,CA,yes,yes,no,cellular,2
CUST_04430,55,F,1,High School,Unknown,TX,no,yes,no,cellular,2
CUST_04437,35,M,3,Graduate,Single,NJ,no,no,no,cellular,2
CUST_04440,57,F,4,Uneducated,Single,CA,yes,no,no,cellular,3
CUST_04442,47,M,3,Graduate,Unknown,FL,yes,no,no,cellular,2
CUST_04443,31,F,1,Unknown,Married,NJ,no,no,no,cellular,3
CUST_04448,42,F,3,Graduate,Single,TX,no,no,no,cellular,2
CUST_04451,47,M,3,Graduate,Single,CA,no,yes,no,cellular,3
CUST_04454,30,F,0,Graduate,Married,CA,no,no,no,cellular,3
CUST_04455,38,F,2,Uneducated,Married,TX,no,yes,no,cellular,3
CUST_04460,41,M,3,Doctorate,Single,TX,no,no,no,unknown,2
CUST_04462,58,M,2,Graduate,Single,NY,yes,no,no,cellular,1
CUST_04464,37,F,1,High School,Married,NJ,no,no,no,cellular,1
CUST_04473,38,F,3,Graduate,Married,NY,yes,no,no,cellular,2
CUST_04477,63,F,1,Graduate,Single,NY,yes,no,no,telephone,2
CUST_04478,41,F,2,High School,Single,CA,no,yes,no,unknown,2
CUST_04485,59,F,1,High School,Single,TX,no,yes,no,cellular,3
CUST_04487,42,M,4,Uneducated,Married,NY,no,yes,no,cellular,1
CUST_04490,31,M,0,Graduate,Single,TX,no,no,yes,telephone,1
CUST_04504,44,M,0,High School,Married,CA,no,yes,no,cellular,2
CUST_04505,44,M,2,Graduate,Single,NY,yes,no,no,cellular,2
CUST_04506,48,M,2,Unknown,Married,NY,no,no,no,cellular,2
CUST_04507,46,F,3,Uneducated,Married,NY,no,no,no,unknown,2
CUST_04511,54,M,3,Post-Graduate,Single,VA,yes,no,yes,cellular,1
CUST_04512,40,M,4,Graduate,Single,FL,no,no,no,cellular,2
CUST_04514,57,M,2,Unknown,Married,TX,no,yes,no,cellular,3
CUST_04515,38,M,3,Graduate,Married,CA,no,no,no,cellular,3
CUST_04523,56,M,4,High School,Married,CA,no,no,no,cellular,3
CUST_04529,55,F,1,Uneducated,Single,NY,no,no,no,cellular,3
CUST_04534,47,M,4,Uneducated,Single,NY,no,yes,yes,cellular,1
CUST_04540,55,F,4,Unknown,Married,TX,no,yes,no,cellular,2
CUST_04542,35,F,2,Doctorate,Married,FL,no,yes,no,cellular,1
CUST_04555,54,M,3,Graduate,Married,TX,no,yes,no,unknown,3
CUST_04561,50,F,1,Uneducated,Unknown,NM,no,yes,no,cellular,1
CUST_04562,61,M,0,High School,Married,NY,yes,yes,no,cellular,3
CUST_04563,39,F,2,Doctorate,Married,NY,no,yes,no,unknown,3
CUST_04569,49,M,0,Unknown,Married,TX,yes,yes,no,cellular,1
CUST_04575,48,M,1,Graduate,Single,CA,yes,no,no,cellular,3
CUST_04576,48,M,3,Unknown,Unknown,NY,no,yes,no,cellular,3
CUST_04583,42,F,4,Graduate,Single,CA,no,no,no,cellular,3
CUST_04585,50,M,2,Uneducated,Single,CA,no,no,no,cellular,3
CUST_04588,52,F,1,High School,Single,CA,yes,no,no,cellular,3
CUST_04589,44,M,2,High School,Single,NY,yes,no,no,cellular,1
CUST_04594,57,M,1,Unknown,Single,CA,yes,yes,no,cellular,1
CUST_04598,42,F,4,Unknown,Married,CA,no,yes,yes,cellular,3
CUST_04599,63,F,1,Unknown,Single,CA,yes,no,no,cellular,1
CUST_04602,53,F,3,Unknown,Single,CA,yes,yes,no,cellular,2
CUST_04605,53,F,3,High School,Unknown,NY,yes,no,no,cellular,1
CUST_04608,52,F,2,Doctorate,Married,MA,no,no,no,cellular,2
CUST_04610,53,M,4,Graduate,Single,CA,no,no,no,cellular,3
CUST_04614,36,F,4,Graduate,Married,CA,yes,yes,no,cellular,1
CUST_04615,40,F,3,High School,Married,NY,no,yes,no,cellular,3
CUST_04618,41,M,4,Graduate,Single,IL,no,no,no,cellular,1
CUST_04619,51,F,3,Graduate,Married,FL,yes,no,no,cellular,1
CUST_04620,26,F,0,Unknown,Single,FL,no,no,no,unknown,2
CUST_04623,63,M,0,Graduate,Married,CA,no,yes,no,cellular,1
CUST_04627,35,F,2,Uneducated,Single,CA,yes,no,no,telephone,3
CUST_04630,49,M,3,Graduate,Single,CA,yes,yes,no,cellular,3
CUST_04632,46,F,2,Graduate,Married,TX,yes,yes,no,cellular,2
CUST_04634,43,F,5,Graduate,Married,NY,no,no,no,cellular,1
CUST_04635,49,F,2,High School,Married,NY,no,no,no,unknown,1
CUST_04636,33,M,3,High School,Married,TX,yes,no,no,cellular,3
CUST_04639,47,M,1,Graduate,Married,NY,no,yes,no,cellular,2
CUST_04640,54,M,3,Post-Graduate,Single,CA,no,no,no,cellular,1
CUST_04641,26,M,0,Graduate,Single,FL,no,yes,no,cellular,1
CUST_04642,46,F,3,High School,Single,IA,no,no,no,cellular,3
CUST_04650,46,F,1,Uneducated,Married,FL,no,yes,no,cellular,2
CUST_04657,60,F,1,High School,Married,TX,no,yes,no,unknown,3
CUST_04658,51,F,1,Graduate,Married,NJ,no,no,no,telephone,2
CUST_04662,53,M,3,Uneducated,Married,FL,no,yes,no,cellular,1
CUST_04668,55,F,1,High School,Single,TX,yes,no,no,unknown,3
CUST_04672,37,F,3,Graduate,Single,CA,no,yes,no,unknown,1
CUST_04681,42,F,2,Unknown,Single,NY,yes,yes,no,cellular,2
CUST_04682,45,F,3,High School,Single,CA,yes,no,yes,cellular,3
CUST_04683,53,M,3,Graduate,Single,NY,yes,no,no,unknown,2
CUST_04685,52,F,1,High School,Married,TX,yes,no,no,cellular,2
CUST_04690,57,M,1,Graduate,Single,TX,yes,no,no,cellular,2
CUST_04695,36,F,5,Graduate,Married,NY,no,no,no,unknown,3
CUST_04697,43,F,4,Graduate,Unknown,CA,no,yes,yes,cellular,1
CUST_04699,53,M,4,Graduate,Single,NJ,no,yes,yes,cellular,1
CUST_04701,48,M,1,High School,Single,CA,no,no,no,cellular,3
CUST_04703,26,F,1,Unknown,Single,FL,yes,yes,yes,cellular,3
CUST_04705,46,M,4,Doctorate,Unknown,NV,yes,yes,no,cellular,1
CUST_04706,53,F,2,Graduate,Married,NY,yes,yes,no,cellular,3
CUST_04709,48,F,3,Graduate,Single,TX,yes,no,no,unknown,1
CUST_04711,54,F,0,Uneducated,Married,NY,no,yes,yes,cellular,2
CUST_04713,41,M,2,Uneducated,Single,TX,no,yes,no,cellular,5
CUST_04716,56,M,2,Doctorate,Married,IL,yes,no,no,cellular,5
CUST_04719,51,F,1,High School,Married,NY,no,no,no,cellular,5
CUST_04731,54,M,2,Uneducated,Single,NY,no,no,no,cellular,3
CUST_04732,46,F,0,Graduate,Single,TX,no,no,no,cellular,2
CUST_04739,43,F,4,Graduate,Married,NV,yes,no,no,unknown,3
CUST_04746,53,F,2,High School,Single,TX,yes,yes,no,cellular,2
CUST_04748,48,M,3,Graduate,Married,CA,no,no,no,cellular,5
CUST_04752,53,F,1,Graduate,Married,NY,yes,no,no,cellular,3
CUST_04756,45,M,4,Graduate,Married,NY,no,no,no,cellular,2
CUST_04760,52,F,2,Graduate,Single,TX,no,yes,no,cellular,3
CUST_04763,55,M,1,High School,Married,NJ,no,no,no,cellular,2
CUST_04767,50,M,1,Unknown,Married,CA,no,no,no,cellular,3
CUST_04768,44,F,4,Uneducated,Single,CA,no,no,no,cellular,3
CUST_04769,44,F,4,Graduate,Married,CA,yes,yes,yes,cellular,2
CUST_04771,38,F,3,High School,Single,TX,no,yes,no,cellular,5
CUST_04773,42,M,3,Uneducated,Married,TX,no,yes,no,cellular,2
CUST_04774,37,F,1,Graduate,Single,CA,yes,yes,no,cellular,3
CUST_04776,38,F,3,Graduate,Married,CA,no,no,no,cellular,5
CUST_04780,43,F,3,Unknown,Single,TX,yes,no,yes,cellular,3
CUST_04783,52,M,1,Unknown,Married,TX,no,yes,no,cellular,5
CUST_04784,36,F,2,Graduate,Single,CA,no,no,no,unknown,3
CUST_04787,40,F,3,Uneducated,Married,TX,yes,yes,no,unknown,2
CUST_04792,55,F,1,Unknown,Married,CA,no,yes,no,cellular,5
CUST_04794,41,M,4,High School,Unknown,CA,no,no,no,cellular,2
CUST_04798,48,F,2,Graduate,Married,CA,no,no,no,unknown,2
CUST_04802,54,F,1,High School,Married,NY,no,no,no,unknown,5
CUST_04803,45,M,3,Post-Graduate,Married,TX,no,yes,no,cellular,5
CUST_04804,38,F,1,Post-Graduate,Single,NY,no,no,yes,cellular,5
CUST_04808,51,M,3,Doctorate,Married,NJ,yes,no,no,telephone,3
CUST_04809,44,M,2,High School,Unknown,TX,yes,yes,no,cellular,3
CUST_04813,54,F,1,Graduate,Single,CA,yes,no,no,cellular,1
CUST_04814,41,M,4,High School,Married,CA,no,no,no,telephone,2
CUST_04817,40,F,4,High School,Married,CA,yes,no,no,cellular,3
CUST_04818,54,M,1,Uneducated,Single,TX,yes,no,no,cellular,1
CUST_04819,54,F,1,High School,Single,TX,yes,no,no,cellular,3
CUST_04820,40,M,3,Graduate,Single,SC,no,no,no,cellular,2
CUST_04823,45,M,3,Graduate,Married,CA,no,no,no,cellular,3
CUST_04824,53,F,1,High School,Married,TX,no,yes,no,cellular,3
CUST_04829,61,F,0,Unknown,Unknown,NY,yes,no,no,telephone,1
CUST_04831,35,F,2,Graduate,Married,NY,yes,yes,no,cellular,1
CUST_04833,38,F,3,Uneducated,Married,FL,yes,no,no,cellular,3
CUST_04834,39,M,2,Uneducated,Married,FL,yes,yes,yes,cellular,3
CUST_04837,37,M,3,High School,Single,CA,no,no,no,cellular,3
CUST_04843,37,F,2,Uneducated,Single,CA,yes,yes,no,cellular,3
CUST_04844,38,F,2,Unknown,Married,TX,no,no,no,cellular,1
CUST_04846,31,F,0,Graduate,Married,CA,yes,yes,no,unknown,2
CUST_04848,44,F,1,Unknown,Married,FL,no,no,no,cellular,1
CUST_04852,65,F,0,Graduate,Single,CA,yes,yes,no,cellular,1
CUST_04861,33,F,3,Graduate,Single,FL,no,yes,no,cellular,1
CUST_04865,45,M,3,Unknown,Single,CA,no,no,yes,cellular,3
CUST_04868,57,F,3,High School,Single,NY,yes,yes,yes,cellular,3
CUST_04869,50,M,1,Doctorate,Single,CA,yes,no,no,cellular,2
CUST_04873,40,M,3,Graduate,Single,CA,yes,yes,no,cellular,1
CUST_04878,49,F,2,Unknown,Married,CA,no,no,no,cellular,1
CUST_04881,49,F,3,Uneducated,Married,TX,no,yes,yes,cellular,1
CUST_04884,49,F,2,Post-Graduate,Single,CA,no,no,no,unknown,3
